ID,age,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,career_g,career_per,career_ws,career_ws48,career_ws_per_game,career_per_greater_than_15,ws_pergame_greater_than_0,ws48_greater_than_0
1985011,0.8148148148148148,0.8333333333333334,0.7394685677252106,0.6535626535626535,0.6247086247086248,0,0,0.5492957746478874,0.5571030640668524,0,0.5260504201680672,0,0.1554054054054054,0.2100456621004566,0.5909090909090909,0.9389312977099237,0.5711892797319933,0.7106017191977078,0,0.8008213552361397,0.8190954773869348,0.532394366197183,0.47878787878787876,0,1984-85,0.3854166666666667,0.676056338028169,"Power Forward",Right,1962-12-28,1985,11,1,"University of Memphis",182,12.2,3.7,0.062,0.0203297,no,yes,yes
1985012,0.7407407407407407,0.6388888888888888,0.6662346079066753,0.4987714987714988,0.46853146853146854,0,0,0.24295774647887325,0.298050139275766,0,0.37478991596638656,0,0.14864864864864866,0.2009132420091324,0.4155844155844156,0.5343511450381679,0.3927973199329983,0.7234957020057308,0,0.662217659137577,0.9221105527638193,0.4563380281690141,0.4242424242424243,0,1984-85,0.3645833333333333,0.5352112676056338,"Small Forward",Right,1964-10-11,1985,12,0,"Wake Forest University",60,8.1,-0.3,-0.022,-0.005,no,no,no
1985013,0.7777777777777778,0.75,0.6001296176279974,0.5307125307125307,0.46503496503496505,0,0,0.3415492957746479,0.4735376044568245,0,0.4672268907563025,0.22392638036809817,0.32432432432432434,0.0730593607305936,0.538961038961039,0.8854961832061069,0.4380234505862647,0.7750716332378225,0,0.5862422997946611,0.7261306532663316,0.44225352112676053,0.4666666666666667,0.23958333333333331,1984-85,0.5520833333333334,0.647887323943662,"Power Forward",Right,1963-07-24,1985,13,0,"Louisiana Tech University",1476,23.9,234.6,0.205,0.158943,yes,yes,yes
1985014,0.8148148148148148,0.7777777777777778,0.8107582631237849,0.8992628992628993,0.8811188811188811,0,0,0.4788732394366197,0.5431754874651811,0,0.5109243697478991,0.11042944785276074,0.27702702702702703,0.0182648401826484,0.525974025974026,0.7099236641221374,0.7219430485762144,0.6934097421203439,0,0.7156057494866529,0.9522613065326634,0.7183098591549296,0.49696969696969695,0.11458333333333334,1984-85,0.3854166666666667,0.5070422535211268,"Shooting Guard",Right,1962-07-19,1985,14,1,"Loyola University of Chicago",68,8.2,-0.5,-0.029,-0.00735294,no,no,no
1985015,0.8148148148148148,0.7222222222222222,0.7005832793259883,0.47911547911547914,0.44405594405594406,0,0,0.38380281690140844,0.4206128133704735,0,0.3563025210084034,0.10429447852760736,0.0945945945945946,0.1506849315068493,0.42207792207792205,0.816793893129771,0.4128978224455611,0.7335243553008597,0,0.7412731006160164,0.8768844221105528,0.4309859154929578,0.3575757575757576,0.11458333333333334,1984-85,0.5520833333333334,0.7464788732394366,Center,Right,1962-11-13,1985,15,0,"University of Oregon",532,13.3,19,0.08,0.0357143,no,yes,yes
1985016,0.7777777777777778,0.8333333333333334,0.712248865845755,0.41277641277641275,0.32517482517482516,0,0,0.3591549295774648,0.34818941504178275,0,0.3596638655462185,0.1687116564417178,0.14189189189189189,0.2328767123287671,0.37012987012987014,0.9083969465648855,0.36180904522613067,0.8624641833810889,0,0.837782340862423,0.7889447236180904,0.3295774647887324,0.30909090909090914,0.16666666666666669,1984-85,0.53125,0.7464788732394366,Center,Right,1963-04-26,1985,16,1,"St. John's University",720,10.9,17.7,0.087,0.0245833,no,yes,yes
1985017,0.8148148148148148,0.7777777777777778,0,0.5208845208845209,0.4370629370629371,0,0,0.36971830985915494,0.40947075208913647,0,0.3310924369747899,0,0.10135135135135136,0.3287671232876712,0.461038961038961,0.7557251908396947,0.4380234505862647,0.8094555873925501,0,0.73305954825462,0,0.428169014084507,0.30303030303030304,0,1984-85,0.5625,0.7887323943661971,Center,Right,1962-03-26,1985,17,0,"Indiana University",235,6.6,0.4,0.009,0.00170213,no,yes,yes
1985018,0.7777777777777778,0.6111111111111112,0,0.6093366093366094,0.583916083916084,0,0,0.7077464788732394,0.6573816155988857,0,0.20504201680672268,0.32515337423312884,0.3783783783783784,0.0182648401826484,0.5064935064935064,0.5343511450381679,0.5787269681742043,0.7091690544412608,0,0.8747433264887063,0,0.704225352112676,0.21818181818181823,0.40625,1984-85,0.2708333333333333,0.4225352112676056,"Shooting Guard and Point Guard",Right,1963-05-24,1985,18,0,"McNeese State University",1018,15.3,86.2,0.118,0.0846758,yes,yes,yes
1985019,0.7777777777777778,0.7222222222222222,0.6928062216461439,0.6707616707616708,0.5815850815850816,0,0,0.6549295774647887,0.5988857938718662,0,0.20840336134453782,0,0.5337837837837838,0.0319634703196347,0.4025974025974026,0.5343511450381679,0.6080402010050251,0.7836676217765044,0,0.8880903490759754,0.8668341708542714,0.6422535211267606,0.18181818181818182,0,1984-85,0.2916666666666667,0.5070422535211268,"Shooting Guard",Right,1963-10-15,1985,19,0,"University of Tulsa",207,13.3,3.1,0.053,0.0149758,no,yes,yes
1985020,0.7777777777777778,0.6666666666666666,0.7083603370058328,0.601965601965602,0.5244755244755245,0,0,0.6197183098591549,0.5793871866295265,0,0.17142857142857143,0,0.28378378378378377,0.0136986301369863,0.7467532467532467,0.6412213740458015,0.5527638190954773,0.7793696275071634,0,0.8685831622176591,0.9472361809045228,0.6253521126760563,0.15757575757575756,0,1984-85,0.23958333333333334,0.39436619718309857,"Point Guard and Shooting Guard",Right,1963-05-18,1985,20,1,"Michigan State University",396,14.1,10.9,0.069,0.0275253,no,yes,yes
1985021,0.7777777777777778,0.6388888888888888,0.6727154893065457,0.7002457002457002,0.6247086247086248,0,0,0.5211267605633803,0.6963788300835655,0,0.5243697478991597,0,0.25,0.0639269406392694,0,0,0.5963149078726968,0.7621776504297996,0,0.6078028747433265,0.9321608040201006,0.6985915492957747,0.6181818181818182,0,1984-85,0.40625,0.6056338028169014,"Power Forward",Right,1963-08-22,1985,21,0,"University of South Alabama",515,14.1,20.9,0.074,0.0405825,no,yes,yes
1985022,0.8148148148148148,0.6666666666666666,0.5204147764095917,0.3144963144963145,0.2972027972027972,0,0,0.22535211267605634,0.298050139275766,0,0.27899159663865547,0,0.32432432432432434,0.0502283105022831,0.525974025974026,0.5419847328244275,0.2629815745393635,0.7191977077363897,0,0.6139630390143737,0.6959798994974875,0.28732394366197184,0.2909090909090909,0,1984-85,0.3125,0.6056338028169014,"Shooting Guard and Small Forward",Right,1962-12-23,1985,22,0,"Louisiana State University",443,15,10.5,0.06,0.023702,no,yes,yes
1985023,0.7777777777777778,0.7222222222222222,0.7718729747245625,0.5331695331695332,0.4219114219114219,0,0,0.5528169014084507,0.6434540389972145,0,0.4638655462184874,0.1901840490797546,0.2905405405405405,0.0821917808219178,0.474025974025974,0.5038167938931297,0.4899497487437186,0.8581661891117479,0,0.6981519507186859,0.9648241206030151,0.5154929577464789,0.47878787878787876,0.20833333333333334,1984-85,0.40625,0.647887323943662,"Power Forward and Small Forward",Right,1963-10-04,1985,23,1,"Oregon State University",1278,14.4,99.5,0.131,0.077856,no,yes,yes
1985024,0.7777777777777778,0.6944444444444444,0.6753078418664938,0.5724815724815725,0.47202797202797203,0,0,0.44366197183098594,0.4206128133704735,0,0.24369747899159663,0.39570552147239263,0.31756756756756754,0.0365296803652968,0.45454545454545453,0.5725190839694656,0.490787269681742,0.8237822349570201,0,0.8562628336755647,0.8718592964824122,0.532394366197183,0.2363636363636364,0.4479166666666667,1984-85,0.2916666666666667,0.4225352112676056,"Point Guard",Right,1963-04-08,1985,24,0,"University of Wisconsin-Stevens Point",1274,17.2,110.4,0.15,0.0866562,yes,yes,yes
1985025,0.8148148148148148,0.6388888888888888,0.5262475696694751,0.4226044226044226,0.3333333333333333,0,0,0.3415492957746479,0.41225626740947074,0,0.3058823529411765,0,0.0945945945945946,0.2374429223744292,0.5,0.6564885496183206,0.36432160804020103,0.8610315186246419,0,0.6724845995893224,0.7286432160804021,0.4225352112676056,0.3393939393939394,0,1984-85,0.5520833333333334,0.7464788732394366,"Power Forward and Center",Right,1962-08-31,1985,25,0,"Canisius College",194,7.4,0.7,0.018,0.00360825,no,yes,yes
1985026,0.8148148148148148,0.9166666666666666,0.7433570965651328,0.48157248157248156,0.42074592074592077,0,0,0.2676056338028169,0.32590529247910865,0,0.3764705882352941,0,0.25675675675675674,0.0547945205479452,0.45454545454545453,0.6946564885496184,0.3869346733668342,0.7779369627507164,0,0.6673511293634498,0.7587939698492463,0.323943661971831,0.296969696969697,0,1984-85,0.3333333333333333,0.5774647887323944,"Small Forward",Right,1962-08-16,1985,26,0,"Georgetown University",84,10.4,0.3,0.016,0.00357143,no,yes,yes
1985027,0.7777777777777778,0.8333333333333334,0.7219701879455606,0.5061425061425061,0.4184149184149184,0,0,0.3732394366197183,0.3816155988857939,0,0.2235294117647059,0,0.23648648648648649,0.0593607305936073,0.551948051948052,0.7862595419847328,0.4288107202680067,0.8223495702005731,0,0.7946611909650925,0.798994974874372,0.39436619718309857,0.16969696969696968,0,1984-85,0.23958333333333334,0.5352112676056338,"Small Forward",Right,1963-02-07,1985,27,0,"Villanova University",45,8.3,-0.3,-0.026,-0.00666667,no,no,no
1985028,0.8148148148148148,0.6388888888888888,0.6416072585871678,0.3144963144963145,0.24708624708624707,0,0,0.15845070422535212,0.2757660167130919,0,0.46218487394957986,0,0.08783783783783784,0.3287671232876712,0.4090909090909091,0.5343511450381679,0.24706867671691793,0.8653295128939829,0,0.4671457905544148,0.8894472361809046,0.28169014084507044,0.5393939393939393,0,1984-85,0.5,0.6056338028169014,"Power Forward",Right,1962-11-07,1985,28,0,"Michigan State University",64,9.3,0.8,0.044,0.0125,no,yes,yes
1985029,0.7777777777777778,0.5277777777777778,0.4102397926117952,0.23832923832923833,0.2564102564102564,0,0,0.19718309859154928,0.26740947075208915,0,0.27563025210084036,0,0.02702702702702703,0.2191780821917808,0.37662337662337664,0.5114503816793893,0.20435510887772193,0.6318051575931233,0,0.5985626283367557,0.6633165829145728,0.2704225352112676,0.36363636363636365,0,1984-85,0.4791666666666667,0.7464788732394366,Center,Right,1963-06-21,1985,29,0,"University of South Carolina",38,4.7,-0.1,-0.011,-0.00263158,no,no,no
1985031,0.8148148148148148,0.7222222222222222,0,0.7444717444717445,0.578088578088578,0,0,0.3204225352112676,0.42618384401114207,0,0.6873949579831933,0.12883435582822086,0.05405405405405406,1,0.37662337662337664,0.549618320610687,0.5787269681742043,0.8753581661891118,0,0.6108829568788501,0,0.6112676056338028,0.7393939393939394,0.14583333333333334,1984-85,0.3125,1,Center,Right,1962-10-16,1985,31,0,"University of Bridgeport",624,9.4,12.3,0.051,0.0197115,no,yes,yes
1985032,0.7777777777777778,0.6666666666666666,0.6493843162670123,0.4742014742014742,0.4347319347319347,0,0,0.3591549295774648,0.4596100278551532,0,0.507563025210084,0,0.12837837837837837,0.2602739726027397,0.551948051948052,0.5725190839694656,0.4036850921273032,0.7406876790830946,0,0.6344969199178645,0.8693467336683418,0.4507042253521127,0.5757575757575758,0,1984-85,0.5729166666666666,0.7887323943661971,Center,Right,1963-04-13,1985,32,0,"Santa Clara University",68,7.7,-0.1,-0.007,-0.00147059,no,no,no
1985033,0.7777777777777778,0.75,0.7440051847051199,0.6437346437346437,0.5582750582750583,0,0,0.4014084507042254,0.4735376044568245,0,0.4336134453781513,0,0.32432432432432434,0.2831050228310502,0.4935064935064935,0.732824427480916,0.5293132328308208,0.7836676217765044,0,0.688911704312115,0.9020100502512564,0.5380281690140845,0.43030303030303035,0,1984-85,0.40625,0.676056338028169,"Power Forward",Right,1963-08-05,1985,33,0,"University of Iowa",42,9,0.3,0.041,0.00714286,no,yes,yes
1985035,0.8148148148148148,0.6666666666666666,0.6506804925469863,0.4643734643734644,0.4125874125874126,0,0,0.29225352112676056,0.2841225626740947,0,0.3798319327731092,0.2116564417177914,0.30405405405405406,0.0502283105022831,0.474025974025974,0.6259541984732825,0.38107202680067004,0.7650429799426935,0,0.8357289527720739,0.8693467336683418,0.4253521126760563,0.4121212121212121,0.25,1984-85,0.3645833333333333,0.5352112676056338,"Small Forward",Right,1962-12-31,1985,35,0,"DePaul University",1065,13.1,56.5,0.098,0.0530516,no,yes,yes
1985036,1,0.8055555555555556,0.6811406351263772,0.371007371007371,0.3123543123543124,0,0,0.3204225352112676,0.3426183844011142,0,0.3596638655462185,0,0.16216216216216217,0.0228310502283105,0.5974025974025974,0.7862595419847328,0.3241206030150754,0.8065902578796561,0,0.7597535934291582,0.7763819095477387,0.30422535211267604,0.3212121212121212,0,1984-85,0.53125,0.7183098591549296,Center,Right,1957-10-31,1985,36,0,"Georgia Institute of Technology",1,12.8,0,0.309,0,no,no,yes
1985037,0.8148148148148148,0.6388888888888888,0,0.5503685503685504,0.4813519813519814,0,0,0.5,0.5571030640668524,0,0.6453781512605042,0,0.5540540540540541,0.3561643835616438,0,0,0.48911222780569513,0.7765042979942695,0,0.728952772073922,0,0.571830985915493,0.7757575757575756,0,1984-85,0.2604166666666667,0.5774647887323944,"Small Forward",Right,1962-12-04,1985,37,0,"Long Island University",180,14.1,5.3,0.107,0.0294444,no,yes,yes
1985038,0,0.7213403880070547,0.6119289366210947,0.5379275379275379,0.47482147482147485,0,0,0.42242342946568295,0.4683645045762037,0,0.37516339869281046,0.09874379199532574,0.24302874302874303,0.14778575052547657,0.41300762729334156,0.5967526959893372,0.46239132168780406,0.7721835630145085,0,0.7298816857338417,0.7615458243598948,0.48562486027274765,0.3783549783549784,0.10631613756613756,,0.40625,0.647887323943662,Center,Right,1962-03-25,1985,38,0,,24,-0.9,-0.4,-0.144,-0.0166667,no,no,no
1985040,0.8148148148148148,0.6666666666666666,0.6215165262475697,0.542997542997543,0.4428904428904429,0,0,0.3591549295774648,0.45403899721448465,0,0.453781512605042,0,0.27702702702702703,0.136986301369863,0.4675324675324675,0.8244274809160306,0.45058626465661644,0.833810888252149,0,0.6427104722792608,0.8316582914572865,0.5070422535211268,0.509090909090909,0,1984-85,0.40625,0.7183098591549296,Center,Right,1962-11-15,1985,40,1,"Oral Roberts University",375,9,9.3,0.075,0.0248,no,yes,yes
1985041,0.7777777777777778,0.7777777777777778,0.7154893065456902,0.5798525798525799,0.479020979020979,0,0,0.44014084507042256,0.4958217270194986,0,0.33949579831932775,0,0.0945945945945946,0.1050228310502283,0.3051948051948052,0.44274809160305345,0.4949748743718593,0.8223495702005731,0,0.7207392197125256,0.8417085427135679,0.48732394366197185,0.30909090909090914,0,1984-85,0.4375,0.5774647887323944,"Small Forward",Right,1963-11-25,1985,41,1,"North Carolina State University",36,11.5,0.5,0.086,0.0138889,no,yes,yes
1985043,0.8148148148148148,0.8055555555555556,0.7848347375243033,0.7395577395577395,0.7074592074592074,0,0,0.4823943661971831,0.4763231197771588,0,0.21512605042016808,0,0.2905405405405405,0.0091324200913242,0.5064935064935064,0.5648854961832062,0.6130653266331658,0.7106017191977078,0,0.822381930184805,0.8944723618090453,0.5887323943661972,0.16969696969696968,0,1984-85,0.2916666666666667,0.5070422535211268,"Small Forward",Right,1963-01-17,1985,43,0,"Iowa State University",2,15.2,0,0.157,0,yes,no,yes
1985044,0.8148148148148148,0.6944444444444444,0.7336357744653272,0.6437346437346437,0.578088578088578,0,0,0.36619718309859156,0.3955431754874652,0,0.3092436974789916,0,0,0.045662100456621,0,0.5419847328244275,0.5209380234505863,0.7564469914040115,0,0.7515400410677618,0.9472361809045228,0.5661971830985915,0.3151515151515152,0,1984-85,0.3125,0.6056338028169014,"Small Forward",Right,1962-10-12,1985,44,0,"Bradley University",4,-5.6,-0.1,-0.355,-0.025,no,no,no
1985045,0.8148148148148148,0.6388888888888888,0.6519766688269605,0.4643734643734644,0.38927738927738925,0,0,0.4225352112676056,0.43175487465181056,0,0.35126050420168065,0.19938650306748465,0.11486486486486487,0.2922374429223744,0.4935064935064935,0.5648854961832062,0.4120603015075377,0.8108882521489971,0,0.7946611909650925,0.9020100502512564,0.4788732394366197,0.3939393939393939,0.23958333333333331,1984-85,0.3854166666666667,0.7183098591549296,"Center and Power Forward",Right,1962-08-09,1985,45,0,"Tulane University",887,15.6,70.5,0.129,0.0794814,yes,yes,yes
1985046,0.7777777777777778,0.8888888888888888,0.8412184057031756,0.6633906633906634,0.6165501165501166,0,0,0.4612676056338028,0.479108635097493,0,0.28907563025210087,0,0.30405405405405406,0.0821917808219178,0.6428571428571429,0.9236641221374046,0.5569514237855946,0.7306590257879657,0,0.7823408624229979,0.8819095477386936,0.48732394366197185,0.21818181818181823,0,1984-85,0.23958333333333334,0.5774647887323944,"Small Forward",Right,1963-11-17,1985,46,1,"University of Maryland",130,15.1,2.1,0.07,0.0161538,yes,yes,yes
1985047,0.7777777777777778,0.75,0.7699287103046014,0.6781326781326781,0.62004662004662,0,0,0.4225352112676056,0.5292479108635098,0,0.23025210084033612,0.24846625766871167,0.39864864864864863,0.0319634703196347,0.5844155844155844,0.4961832061068702,0.5577889447236181,0.7435530085959886,0,0.6488706365503081,0.9321608040201006,0.5690140845070423,0.19999999999999998,0.2604166666666667,1984-85,0.23958333333333334,0.5352112676056338,"Shooting Guard and Small Forward",Right,1963-09-11,1985,47,0,"University of Tennessee at Chattanooga",900,13,33.9,0.062,0.0376667,no,yes,yes
1985049,0.8148148148148148,0.7777777777777778,0.6928062216461439,0.32186732186732187,0.2925407925407925,0,0,0.29225352112676056,0.3649025069637883,0,0.46554621848739497,0,0.14864864864864866,0.2009132420091324,0.45454545454545453,0.8244274809160306,0.28391959798994976,0.7478510028653296,0,0.6509240246406571,0.8140703517587939,0.2732394366197183,0.44848484848484843,0,1984-85,0.4375,0.7183098591549296,"Power Forward",Right,1962-03-26,1985,49,0,"University of California, Los Angeles",16,9.5,-0.1,-0.045,-0.00625,no,no,no
1985054,0.7777777777777778,0.7222222222222222,0.7498379779650033,0.7223587223587223,0.6643356643356644,0,0,0.6549295774647887,0.6908077994428969,0,0.4117647058823529,0.13190184049079753,0.34459459459459457,0.1552511415525114,0.4025974025974026,0.6717557251908397,0.6432160804020101,0.7392550143266476,0,0.7700205338809035,0.9371859296482412,0.6816901408450704,0.41818181818181815,0.14583333333333334,1984-85,0.3645833333333333,0.5352112676056338,"Small Forward and Power Forward",Right,1963-09-02,1985,54,0,"Mercer University",994,12.6,41.7,0.09,0.0419517,no,yes,yes
1985059,0.8148148148148148,0.6111111111111112,0.5405055087491899,0.3194103194103194,0.31934731934731936,0,0,0.31690140845070425,0.3203342618384401,0,0.11428571428571428,0,0.16891891891891891,0.0136986301369863,0.525974025974026,0.6335877862595419,0.288107202680067,0.6790830945558739,0,0.8039014373716633,0.7763819095477387,0.3436619718309859,0.09696969696969696,0,1984-85,0.20833333333333334,0.39436619718309857,"Point Guard",Right,1962-04-13,1985,59,0,"University of Dayton",112,7.8,0,0,0,no,no,no
1985061,0.7777777777777778,0.6666666666666666,0.661049902786779,0.5085995085995086,0.4836829836829837,0,0,0.4295774647887324,0.5069637883008357,0,0.3445378151260504,0,0.2905405405405405,0.0228310502283105,0.474025974025974,0.5954198473282443,0.4438860971524288,0.7148997134670487,0,0.6878850102669405,0.884422110552764,0.49859154929577465,0.36969696969696975,0,1984-85,0.3645833333333333,0.5070422535211268,"Shooting Guard",Right,1963-08-04,1985,61,0,"Virginia Polytechnic Institute and State University",9,3,-0.1,-0.047,-0.0111111,no,no,no
1985063,0.7777777777777778,0.6666666666666666,0.6461438755670771,0.5405405405405406,0.4976689976689977,0,0,0.47183098591549294,0.5153203342618384,0,0.23529411764705882,0,0.49324324324324326,0.0593607305936073,0.37012987012987014,0.4351145038167939,0.47571189279731996,0.7378223495702007,0,0.7433264887063655,0.8643216080402011,0.5352112676056338,0.2363636363636364,0,1984-85,0.23958333333333334,0.4647887323943662,"Shooting Guard",Right,1963-09-18,1985,63,0,"Santa Clara University",20,16.1,0.1,0.041,0.005,yes,yes,yes
1985066,0.8148148148148148,0.7222222222222222,0.6766040181464679,0.4742014742014742,0.4813519813519814,0,0,0.31338028169014087,0.33147632311977715,0,0.1546218487394958,0.49079754601226994,0.47297297297297297,0.0091324200913242,0.6233766233766234,0.5725190839694656,0.3927973199329983,0.6690544412607451,0,0.7679671457905545,0.8467336683417087,0.4084507042253521,0.1212121212121212,0.5416666666666667,1984-85,0.13541666666666666,0.2535211267605634,"Point Guard",Right,1963-01-19,1985,66,0,"Boston College",653,16.6,46.9,0.11,0.0718224,yes,yes,yes
1985069,0.7777777777777778,0.5833333333333334,0.6072585871678549,0.3783783783783784,0.3741258741258741,0,0,0.43661971830985913,0.532033426183844,0,0.46554621848739497,0.17177914110429449,0.16891891891891891,0.0776255707762557,0,0.5343511450381679,0.35678391959798994,0.6876790830945559,0,0.6663244353182752,0.9045226130653267,0.4450704225352113,0.5878787878787879,0.22916666666666669,1984-85,0.5833333333333334,0.647887323943662,Center,Right,1963-07-19,1985,69,0,"George Washington University",626,9.7,15.9,0.069,0.0253994,no,yes,yes
1985073,0.8518518518518519,0.6388888888888888,0.6966947504860661,0.5847665847665847,0.5722610722610723,0,0,0.35563380281690143,0.35376044568245124,0,0.11596638655462185,0,0.2972972972972973,0,0,0.6183206106870229,0.47822445561139026,0.6948424068767909,0,0.8162217659137577,0.9648241206030151,0.5577464788732395,0.0909090909090909,0,1984-85,0.2708333333333333,0.4225352112676056,"Point Guard",Right,1962-01-04,1985,73,0,"Eastern Michigan University",50,7.7,-0.5,-0.044,-0.01,no,no,no
