PlayerId,PlayerName,Season,GameType,Team,Position,GP,G,A,P,PlusMinus,PIM,PointPerGame,PPG,PPP,SHG,SHP,GWG,OTG,S,ShootingPercentage,TOIPerGame,TOIPerGame_sec,ShiftsPerGame,FaceoffWinPercentage
8464963,"Lance Ward",2003-2004,"Regular Season",ANA,R,46,0,4,4,-1,94,0.09,0,0,0,0,0,0,26,0,00:08:40,520,13.3,0
8466147,"Jason Ward",2003-2004,"Regular Season",MTL,R,53,5,7,12,3,21,0.23,2,3,0,1,1,0,56,8.9,00:12:39,759,17.8,41.8
8458519,"Aaron Ward",2003-2004,"Regular Season",CAR,D,49,3,5,8,1,37,0.16,2,2,0,0,0,0,51,5.9,00:17:51,1071,24.2,0
8460517,"Rhett Warrener",2003-2004,"Regular Season",CGY,D,77,3,14,17,8,97,0.22,0,2,1,3,1,0,82,3.7,00:19:51,1191,27.5,0
8468478,"Mike Weaver",2003-2004,"Regular Season",ATL,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,00:08:28,508,13,0
8460664,"Steve Webb",2003-2004,"Regular Season","PIT, NYI",R,10,0,0,0,-4,4,0,0,0,0,0,0,0,3,0,00:05:08,308,9.1,0
8458361,"Doug Weight",2003-2004,"Regular Season",STL,C,75,14,51,65,-3,37,0.87,6,31,0,1,5,3,198,7.1,00:20:25,1225,25.3,50.4
8467951,"Mattias Weinhandl",2003-2004,"Regular Season",NYI,R,55,8,12,20,9,26,0.36,4,8,0,0,2,0,49,16.3,00:12:19,739,17.7,33.3
8452353,"Eric Weinrich",2003-2004,"Regular Season","PHI, STL",D,80,4,15,19,12,46,0.24,2,3,0,1,1,0,83,4.8,00:21:32,1292,28.1,0
8469457,"Stephen Weiss",2003-2004,"Regular Season",FLA,C,50,12,17,29,-10,10,0.58,3,11,0,0,2,1,82,14.6,00:17:41,1061,22.8,44.9
8469581,"Kyle Wellwood",2003-2004,"Regular Season",TOR,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,00:07:56,476,12,30.8
8452371,"Glen Wesley",2003-2004,"Regular Season",CAR,D,74,0,6,6,18,32,0.08,0,1,0,0,0,0,82,0,00:21:22,1282,30.2,0
8469442,"Duvie Westcott",2003-2004,"Regular Season",CBJ,D,34,0,7,7,-15,39,0.21,0,3,0,0,0,0,43,0,00:21:10,1270,27.4,0
8467488,"Erik Westrum",2003-2004,"Regular Season",PHX,C,15,1,1,2,-3,20,0.13,0,0,0,0,0,0,29,3.4,00:16:00,960,22.7,39.6
8466392,"Todd White",2003-2004,"Regular Season",OTT,C,53,9,20,29,12,22,0.55,1,7,1,1,2,1,98,9.2,00:17:31,1051,24.3,52
8458385,"Peter White",2003-2004,"Regular Season",PHI,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,00:06:25,385,10.7,30
8465005,"Colin White",2003-2004,"Regular Season",NJD,D,75,2,11,13,10,96,0.17,0,1,0,0,0,0,61,3.3,00:21:01,1261,25.9,0
8465056,"Trent Whitfield",2003-2004,"Regular Season",WSH,C,44,6,5,11,-2,14,0.25,0,0,1,1,2,0,38,15.8,00:12:47,767,20.2,55.4
8458537,"Ray Whitney",2003-2004,"Regular Season",DET,L,67,14,29,43,7,22,0.64,3,12,1,2,4,0,119,11.8,00:16:24,984,20.4,38.9
8460498,"Jason Wiemer",2003-2004,"Regular Season","NYI, MIN",C,75,8,14,22,-7,130,0.29,1,5,0,0,0,0,103,7.8,00:13:32,812,21.2,44.6
8468789,"Jason Williams",2003-2004,"Regular Season",DET,C,49,6,7,13,1,15,0.27,0,0,0,0,0,0,44,13.6,00:09:26,566,12.3,49.2
8468508,"Justin Williams",2003-2004,"Regular Season","PHI, CAR",R,79,11,33,44,12,64,0.56,4,11,0,0,1,0,203,5.4,00:16:51,1011,24.2,33.3
8462085,"Shane Willis",2003-2004,"Regular Season",TBL,R,12,0,6,6,1,2,0.5,0,1,0,0,0,0,27,0,00:13:49,829,19.1,0
8465113,"Brian Willsie",2003-2004,"Regular Season",WSH,R,49,10,5,15,-7,18,0.31,1,2,1,1,1,0,85,11.8,00:12:42,762,17.9,34.8
8462182,"Clarke Wilm",2003-2004,"Regular Season",TOR,C,10,0,0,0,0,7,0,0,0,0,0,0,0,10,0,00:11:44,704,16.2,46.5
8459441,"Landon Wilson",2003-2004,"Regular Season","PHX, PIT",R,54,6,4,10,-3,47,0.19,2,2,0,0,0,0,76,7.9,00:10:22,622,14.9,30.4
8468726,"Chad Wiseman",2003-2004,"Regular Season",NYR,L,4,1,0,1,-1,0,0.25,0,0,0,0,0,0,3,33.3,00:08:48,528,12,0
8459433,"Brendan Witt",2003-2004,"Regular Season",WSH,D,72,2,10,12,-22,123,0.17,0,0,0,1,0,0,91,2.2,00:22:47,1367,28.1,66.7
8458454,"Jason Woolley",2003-2004,"Regular Season",DET,D,55,4,15,19,19,28,0.35,0,6,0,0,1,0,60,6.7,00:15:42,942,21,50
8462198,"Peter Worrell",2003-2004,"Regular Season",COL,L,49,3,1,4,2,179,0.08,0,0,0,0,0,0,32,9.4,00:05:54,354,10.4,0
8458526,"Tyler Wright",2003-2004,"Regular Season",CBJ,C,68,9,9,18,-19,63,0.26,2,3,0,0,3,1,109,8.3,00:14:34,874,18.3,43.7
8468158,"Jeremy Yablonski",2003-2004,"Regular Season",STL,R,1,0,0,0,-1,5,0,0,0,0,0,0,0,1,0,00:07:53,473,14,0
8468490,"Mikhail Yakubov",2003-2004,"Regular Season",CHI,C,30,1,7,8,-12,8,0.27,0,2,0,0,0,0,32,3.1,00:13:44,824,18,45.7
8458939,"Alexei Yashin",2003-2004,"Regular Season",NYI,C,47,15,19,34,-1,10,0.72,3,12,0,1,1,0,148,10.1,00:17:19,1039,21.4,42.8
8459122,"Stephane Yelle",2003-2004,"Regular Season",CGY,C,53,4,13,17,1,24,0.32,1,5,0,1,0,0,76,5.3,00:15:48,948,24.9,56.6
8467910,"Nolan Yonkman",2003-2004,"Regular Season",WSH,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:05:00,300,10,0
8466266,"Mike York",2003-2004,"Regular Season",EDM,L,61,16,26,42,18,15,0.69,1,10,2,5,0,0,144,11.1,00:19:16,1156,22.6,45.9
8458468,"Jason York",2003-2004,"Regular Season",NSH,D,67,2,13,15,-4,64,0.22,0,4,0,4,1,1,80,2.5,00:21:16,1276,29,0
8452569,"Scott Young",2003-2004,"Regular Season",DAL,R,53,8,8,16,-15,14,0.3,2,7,0,0,2,0,134,6,00:14:44,884,18.6,20
8452578,"Steve Yzerman",2003-2004,"Regular Season",DET,C,75,18,33,51,10,46,0.68,7,18,0,1,3,0,141,12.8,00:17:32,1052,22.1,55.3
8467438,"Miroslav Zalesak",2003-2004,"Regular Season",SJS,R,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,00:12:02,722,14.5,0
8458477,"Rob Zamuner",2003-2004,"Regular Season",BOS,L,57,4,5,9,3,16,0.16,0,0,0,0,0,0,49,8.2,00:09:43,583,14.4,50
8460735,"Richard Zednik",2003-2004,"Regular Season",MTL,R,81,26,24,50,5,63,0.62,7,14,0,0,9,1,218,11.9,00:17:30,1050,20.8,50
8468083,"Henrik Zetterberg",2003-2004,"Regular Season",DET,L,61,15,28,43,15,14,0.7,7,13,1,4,2,1,137,10.9,00:18:14,1094,22,45.6
8458487,"Alexei Zhamnov",2003-2004,"Regular Season","CHI, PHI",C,43,11,25,36,-1,28,0.84,1,8,0,1,1,0,96,11.5,00:19:05,1145,26,48
8470597,"Nikolay Zherdev",2003-2004,"Regular Season",CBJ,R,57,13,21,34,-11,54,0.6,5,11,0,0,1,0,137,9.5,00:16:10,970,18.6,11.1
8458595,"Alexei Zhitnik",2003-2004,"Regular Season",BUF,D,68,4,24,28,-13,102,0.41,2,14,0,1,0,0,134,3,00:25:01,1501,28.9,0
8458991,"Sergei Zholtok",2003-2004,"Regular Season","MIN, NSH",C,70,14,17,31,2,19,0.44,3,6,0,0,3,0,132,10.6,00:15:30,930,22.6,47.2
8469623,"Marek Zidlicky",2003-2004,"Regular Season",NSH,D,82,14,39,53,-16,82,0.65,9,35,0,0,4,1,143,9.8,00:20:02,1202,23.1,0
8467937,"Michael Zigomanis",2003-2004,"Regular Season",CAR,C,17,0,3,3,-1,2,0.18,0,1,0,0,0,0,13,0,00:08:36,516,13.1,53.7
8468413,"Dwayne Zinger",2003-2004,"Regular Season",WSH,D,7,0,1,1,2,9,0.14,0,0,0,0,0,0,0,0,00:05:23,323,8.4,0
8468553,"Sergei Zinovjev",2003-2004,"Regular Season",BOS,C,10,0,1,1,1,2,0.1,0,0,0,0,0,0,8,0,00:09:48,588,13,41.7
8467499,"Tomas Zizka",2003-2004,"Regular Season",LAK,D,15,2,3,5,-4,12,0.33,1,3,0,0,0,0,24,8.3,00:16:54,1014,21.5,0
8458494,"Sergei Zubov",2003-2004,"Regular Season",DAL,D,77,7,35,42,0,20,0.55,4,25,1,1,1,0,154,4.5,00:25:50,1550,28.1,0
8464977,"Dainius Zubrus",2003-2004,"Regular Season",WSH,C,54,12,15,27,-16,38,0.5,6,13,1,1,2,0,115,10.4,00:19:31,1171,24.5,48
8465250,"Andrei Zyuzin",2003-2004,"Regular Season",MIN,D,65,8,13,21,4,48,0.32,4,8,0,0,1,0,104,7.7,00:20:22,1222,28.2,0
8476857,"Pontus Aberg",2016-2017,Playoffs,NSH,L,16,2,3,5,-1,2,0.31,0,0,0,0,1,0,23,8.7,00:12:54,774,20.3,0
8478569,"Noel Acciari",2016-2017,Playoffs,BOS,C,4,1,0,1,0,2,0.25,0,0,0,0,0,0,4,25,00:19:03,1143,24.8,42.1
8473991,"Karl Alzner",2016-2017,Playoffs,WSH,D,7,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,00:15:45,945,23.3,0
8476981,"Josh Anderson",2016-2017,Playoffs,CBJ,R,5,1,1,2,2,2,0.4,0,0,0,0,0,0,11,9.1,00:13:43,823,19.8,33.3
8473573,"Artem Anisimov",2016-2017,Playoffs,CHI,C,4,0,0,0,-2,0,0,0,0,0,0,0,0,6,0,00:17:21,1041,23.5,29.4
8476326,"Josh Archibald",2016-2017,Playoffs,PIT,R,4,0,0,0,-1,2,0,0,0,0,0,0,0,4,0,00:07:51,471,12.3,0
8478042,"Viktor Arvidsson",2016-2017,Playoffs,NSH,L,22,3,10,13,3,19,0.59,0,1,0,0,1,0,49,6.1,00:18:39,1119,26.6,66.7
8474715,"Cam Atkinson",2016-2017,Playoffs,CBJ,R,5,2,1,3,-3,0,0.6,0,1,0,0,0,0,14,14.3,00:19:34,1174,27.2,0
8470655,"David Backes",2016-2017,Playoffs,BOS,R,6,1,3,4,2,2,0.67,0,0,0,0,0,0,14,7.1,00:17:41,1061,24.2,61.1
8474150,"Mikael Backlund",2016-2017,Playoffs,CGY,C,4,1,2,3,-3,0,0.75,0,1,1,1,0,0,14,7.1,00:19:48,1188,24.3,50.6
8473563,"Nicklas Backstrom",2016-2017,Playoffs,WSH,C,13,6,7,13,0,2,1,1,5,0,0,1,0,26,23.1,00:20:44,1244,27.8,47.7
8477964,"Ivan Barbashev",2016-2017,Playoffs,STL,C,6,0,0,0,-1,2,0,0,0,0,0,0,0,4,0,00:12:48,768,19.5,41.2
8474749,"Matt Bartkowski",2016-2017,Playoffs,CGY,D,4,0,0,0,-5,0,0,0,0,0,0,0,0,6,0,00:12:44,764,18,0
8474291,"Jay Beagle",2016-2017,Playoffs,WSH,C,13,0,0,0,-5,4,0,0,0,0,0,0,0,6,0,00:11:41,701,19.2,54.9
8476470,"Nathan Beaulieu",2016-2017,Playoffs,MTL,D,5,0,1,1,-3,0,0.2,0,0,0,0,0,0,5,0,00:17:32,1052,24.2,0
8473492,"Matt Beleskey",2016-2017,Playoffs,BOS,L,3,0,0,0,-2,4,0,0,0,0,0,0,0,3,0,00:07:59,479,11,0
8474818,"Jordie Benn",2016-2017,Playoffs,MTL,D,6,0,0,0,-3,6,0,0,0,0,0,0,0,9,0,00:20:20,1220,30.2,0
8477935,"Sam Bennett",2016-2017,Playoffs,CGY,C,4,2,0,2,-1,4,0.5,1,1,0,0,0,0,10,20,00:13:39,819,21,37
8476988,"Matt Benning",2016-2017,Playoffs,EDM,D,12,0,3,3,3,12,0.25,0,1,0,0,0,0,9,0,00:17:08,1028,25.3,0
8470638,"Patrice Bergeron",2016-2017,Playoffs,BOS,C,6,2,2,4,2,2,0.67,1,1,0,0,0,0,19,10.5,00:22:51,1371,29.7,54.4
8473534,"Patrik Berglund",2016-2017,Playoffs,STL,C,11,0,4,4,-1,10,0.36,0,0,0,0,0,0,14,0,00:16:46,1006,25.3,45.9
8469598,"Kevin Bieksa",2016-2017,Playoffs,ANA,D,8,0,4,4,5,23,0.5,0,0,0,0,0,0,10,0,00:16:56,1016,21,0
8477416,"Oliver Bjorkstrand",2016-2017,Playoffs,CBJ,R,5,0,1,1,-2,0,0.2,0,0,0,0,0,0,10,0,00:12:51,771,20,0
8474571,"Mikkel Boedker",2016-2017,Playoffs,SJS,L,4,1,1,2,0,2,0.5,0,0,0,0,0,0,5,20,00:14:04,844,21.3,0
8471766,"Jared Boll",2016-2017,Playoffs,ANA,R,8,0,0,0,-1,5,0,0,0,0,0,0,0,3,0,00:04:30,270,8.6,0
8474009,"Nick Bonino",2016-2017,Playoffs,PIT,C,21,4,3,7,4,2,0.33,0,0,0,0,1,0,33,12.1,00:16:51,1011,25.3,52.3
8474697,"Mark Borowiecki",2016-2017,Playoffs,OTT,D,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,00:10:24,624,15.5,0
8474145,"Robert Bortuzzo",2016-2017,Playoffs,STL,D,10,0,0,0,-1,4,0,0,0,0,0,0,0,5,0,00:11:31,691,20.1,0
8474642,"Lance Bouma",2016-2017,Playoffs,CGY,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,00:09:59,599,15,0
8470151,"Jay Bouwmeester",2016-2017,Playoffs,STL,D,11,0,0,0,-5,4,0,0,0,0,0,0,0,8,0,00:24:15,1455,32.3,0
8470619,"Brian Boyle",2016-2017,Playoffs,TOR,C,6,0,2,2,-2,6,0.33,0,0,0,0,0,0,14,0,00:12:26,746,21.3,62
8475098,"Tyler Bozak",2016-2017,Playoffs,TOR,C,6,2,2,4,0,4,0.67,1,1,0,0,1,1,14,14.3,00:18:45,1125,28.8,52.8
8473544,"Derick Brassard",2016-2017,Playoffs,OTT,C,19,4,7,11,-3,8,0.58,0,4,0,0,0,0,49,8.2,00:18:11,1091,25.2,49.6
8474027,"Justin Braun",2016-2017,Playoffs,SJS,D,6,0,1,1,-1,0,0.17,0,0,0,0,0,0,6,0,00:22:07,1327,30.2,0
8474673,"TJ Brodie",2016-2017,Playoffs,CGY,D,4,0,4,4,-1,2,1,0,3,0,0,0,0,10,0,00:22:19,1339,27.8,0
8476463,"Jonas Brodin",2016-2017,Playoffs,MIN,D,5,0,1,1,-3,0,0.2,0,0,0,0,0,0,5,0,00:19:00,1140,26.6,0
8470803,"Kyle Brodziak",2016-2017,Playoffs,STL,C,10,0,2,2,-3,2,0.2,0,0,0,0,0,0,8,0,00:12:18,738,19.7,45.3
8471426,"Troy Brouwer",2016-2017,Playoffs,CGY,R,4,0,2,2,-1,0,0.5,0,2,0,0,0,0,11,0,00:14:03,843,19.8,48
8477015,"Connor Brown",2016-2017,Playoffs,TOR,R,6,0,1,1,0,0,0.17,0,0,0,0,0,0,8,0,00:18:13,1093,28,0
8477402,"Pavel Buchnevich",2016-2017,Playoffs,NYR,R,5,0,1,1,1,0,0.2,0,1,0,0,0,0,10,0,00:12:17,737,18,0
8477444,"Andre Burakovsky",2016-2017,Playoffs,WSH,L,13,3,3,6,5,2,0.46,0,1,0,0,0,0,27,11.1,00:14:19,859,19.1,50
8470613,"Brent Burns",2016-2017,Playoffs,SJS,D,6,0,3,3,-1,6,0.5,0,3,0,0,0,0,28,0,00:25:03,1503,30.5,0
8470358,"Alexandre Burrows",2016-2017,Playoffs,OTT,L,15,0,5,5,0,18,0.33,0,1,0,0,0,0,20,0,00:14:23,863,20.6,33.3
8474038,"Paul Byron",2016-2017,Playoffs,MTL,L,6,1,0,1,-3,0,0.17,0,0,0,0,0,0,8,12.5,00:16:47,1007,24.3,0
8479465,"Drake Caggiula",2016-2017,Playoffs,EDM,L,13,3,0,3,0,25,0.23,0,0,0,0,0,0,22,13.6,00:15:22,922,22.2,35
8474685,"Matt Calvert",2016-2017,Playoffs,CBJ,L,4,1,1,2,4,4,0.5,0,0,0,0,0,0,9,11.1,00:14:13,853,21,0
8466285,"Brian Campbell",2016-2017,Playoffs,CHI,D,4,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,00:16:10,970,22.8,0
8474008,"Paul Carey",2016-2017,Playoffs,WSH,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:05:40,340,10,0
8474590,"John Carlson",2016-2017,Playoffs,WSH,D,13,2,2,4,1,4,0.31,2,2,0,0,0,0,38,5.3,00:22:24,1344,31,0
8478506,"Gabriel Carlsson",2016-2017,Playoffs,CBJ,D,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,00:10:57,657,17.6,0
8476941,"Connor Carrick",2016-2017,Playoffs,TOR,D,6,0,0,0,0,4,0,0,0,0,0,0,0,3,0,00:12:16,736,18,0
8476879,"Cody Ceci",2016-2017,Playoffs,OTT,D,19,0,1,1,-7,2,0.05,0,0,0,0,0,0,23,0,00:23:36,1416,32.5,0
8465009,"Zdeno Chara",2016-2017,Playoffs,BOS,D,6,0,1,1,-3,2,0.17,0,0,0,0,0,0,8,0,00:28:45,1725,31.5,0
8475163,"Alex Chiasson",2016-2017,Playoffs,CGY,R,4,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,00:12:48,768,21,0
8476368,"Fredrik Claesson",2016-2017,Playoffs,OTT,D,14,0,3,3,3,4,0.21,0,0,0,0,0,0,7,0,00:14:49,889,22.8,0
8471699,"Andrew Cogliano",2016-2017,Playoffs,ANA,L,17,1,2,3,-3,9,0.18,0,0,0,0,0,0,32,3.1,00:13:49,829,23.1,100
8474013,"Ian Cole",2016-2017,Playoffs,PIT,D,25,0,9,9,2,22,0.36,0,0,0,0,0,0,23,0,00:18:50,1130,27.8,0
8475792,"Brett Connolly",2016-2017,Playoffs,WSH,R,7,0,0,0,-2,0,0,0,0,0,0,0,0,6,0,00:08:34,514,12.6,0
8474053,"Logan Couture",2016-2017,Playoffs,SJS,C,6,2,1,3,-1,0,0.5,1,1,0,0,0,0,10,20,00:18:18,1098,25.7,48.9
8475745,"Charlie Coyle",2016-2017,Playoffs,MIN,C,5,2,0,2,-1,2,0.4,0,0,0,0,1,0,14,14.3,00:17:11,1031,24.2,66.7
8471675,"Sidney Crosby",2016-2017,Playoffs,PIT,C,24,8,19,27,4,10,1.13,4,9,0,0,0,0,63,12.7,00:19:23,1163,26,49.2
8474019,"Tommy Cross",2016-2017,Playoffs,BOS,D,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,00:13:08,788,19,0
8464989,"Matt Cullen",2016-2017,Playoffs,PIT,C,25,2,7,9,-1,24,0.36,0,0,1,1,0,0,22,9.1,00:14:19,859,23,56.4
8470110,"Trevor Daley",2016-2017,Playoffs,PIT,D,21,1,4,5,7,24,0.24,1,3,0,0,0,0,26,3.8,00:19:06,1146,28.8,0
8476479,"Phillip Danault",2016-2017,Playoffs,MTL,L,6,0,2,2,1,2,0.33,0,0,0,0,0,0,10,0,00:16:38,998,23.2,58.8
8475869,"Brandon Davidson",2016-2017,Playoffs,MTL,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,00:12:46,766,21,0
8471976,"David Desharnais",2016-2017,Playoffs,EDM,C,13,1,3,4,3,0,0.31,0,0,0,0,1,1,6,16.7,00:09:31,571,15.2,47.4
8475455,"Brenden Dillon",2016-2017,Playoffs,SJS,D,6,0,1,1,1,4,0.17,0,0,0,0,0,0,3,0,00:16:29,989,25.8,0
8475820,"Joonas Donskoi",2016-2017,Playoffs,SJS,R,5,0,2,2,-3,0,0.4,0,1,0,0,0,0,5,0,00:13:06,786,20.2,0
8477934,"Leon Draisaitl",2016-2017,Playoffs,EDM,C,13,6,10,16,8,19,1.23,1,6,0,0,1,0,22,27.3,00:19:32,1172,24.9,46.5
8471273,"Brandon Dubinsky",2016-2017,Playoffs,CBJ,C,5,1,1,2,-2,6,0.4,0,0,0,0,0,0,8,12.5,00:17:56,1076,26.6,51.1
8476856,"Matt Dumba",2016-2017,Playoffs,MIN,D,5,0,0,0,-1,2,0,0,0,0,0,0,0,7,0,00:23:53,1433,29.6,0
8475208,"Brian Dumoulin",2016-2017,Playoffs,PIT,D,25,1,5,6,9,6,0.24,0,0,0,0,1,0,25,4,00:21:59,1319,31.1,0
8476288,"Ryan Dzingel",2016-2017,Playoffs,OTT,L,15,2,1,3,-1,4,0.2,1,1,0,0,0,0,8,25,00:12:08,728,17.1,40
8470622,"Patrick Eaves",2016-2017,Playoffs,ANA,R,7,2,2,4,0,6,0.57,0,2,0,0,0,0,19,10.5,00:16:53,1013,24,0
8474586,"Jordan Eberle",2016-2017,Playoffs,EDM,C,13,0,2,2,-6,2,0.15,0,1,0,0,0,0,22,0,00:14:32,872,21.4,60
8476441,"Joel Edmundson",2016-2017,Playoffs,STL,D,11,3,3,6,12,14,0.55,0,0,0,0,1,1,9,33.3,00:21:06,1266,30.4,0
8475218,"Mattias Ekholm",2016-2017,Playoffs,NSH,D,22,1,10,11,6,38,0.5,1,3,0,0,0,0,33,3,00:25:20,1520,32.5,0
8474189,"Lars Eller",2016-2017,Playoffs,WSH,C,13,0,5,5,-2,10,0.38,0,0,0,0,0,0,22,0,00:14:17,857,20.7,45
8475176,"Ryan Ellis",2016-2017,Playoffs,NSH,D,22,5,8,13,4,12,0.59,2,3,0,0,1,0,48,10.4,00:23:25,1405,30.9,0
8471296,"Alexei Emelin",2016-2017,Playoffs,MTL,D,2,1,0,1,1,2,0.5,0,0,0,0,0,0,2,50,00:17:54,1074,26.5,0
8468674,"Deryk Engelland",2016-2017,Playoffs,CGY,D,4,0,0,0,-3,2,0,0,0,0,0,0,0,2,0,00:15:16,916,21.3,0
8478493,"Joel Eriksson Ek",2016-2017,Playoffs,MIN,C,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,00:07:34,454,12.3,46.2
8475855,"Jesper Fast",2016-2017,Playoffs,NYR,R,12,3,3,6,4,0,0.5,0,0,1,2,0,0,13,23.1,00:14:58,898,24.9,44.4
8475907,"Micheal Ferland",2016-2017,Playoffs,CGY,L,4,0,0,0,-4,7,0,0,0,0,0,0,0,15,0,00:12:28,748,19.8,100
8477942,"Kevin Fiala",2016-2017,Playoffs,NSH,L,5,2,0,2,0,0,0.4,1,1,0,0,1,1,12,16.7,00:13:54,834,18.6,0
8469759,"Vernon Fiddler",2016-2017,Playoffs,NSH,C,9,1,1,2,-4,25,0.22,0,0,0,0,1,0,7,14.3,00:08:02,482,14.7,46.6
8467370,"Mike Fisher",2016-2017,Playoffs,NSH,C,20,0,4,4,-6,2,0.2,0,1,0,0,0,0,34,0,00:17:17,1037,25.1,51.3
8476808,"Brian Flynn",2016-2017,Playoffs,MTL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,00:15:33,933,21,66.7
8473422,"Nick Foligno",2016-2017,Playoffs,CBJ,L,4,0,2,2,-3,6,0.5,0,1,0,0,0,0,12,0,00:20:24,1224,25.8,0
8477850,"Christian Folin",2016-2017,Playoffs,MIN,D,2,0,0,0,-2,2,0,0,0,0,0,0,0,1,0,00:11:23,683,18,0
8476887,"Filip Forsberg",2016-2017,Playoffs,NSH,L,22,9,7,16,14,14,0.73,1,1,0,0,0,0,71,12.7,00:19:59,1199,28,50
8475764,"Cam Fowler",2016-2017,Playoffs,ANA,D,13,2,7,9,-6,2,0.69,0,2,0,0,0,0,26,7.7,00:26:30,1590,30.9,0
8473564,"Michael Frolik",2016-2017,Playoffs,CGY,R,4,0,1,1,-2,0,0.25,0,0,0,1,0,0,7,0,00:18:48,1128,24,50
8474040,"Sam Gagner",2016-2017,Playoffs,CBJ,C,5,0,2,2,-3,2,0.4,0,1,0,0,0,0,12,0,00:12:39,759,17.2,36.6
8476851,"Alex Galchenyuk",2016-2017,Playoffs,MTL,C,6,0,3,3,0,4,0.5,0,1,0,0,0,0,13,0,00:16:35,995,20.5,37.1
8475848,"Brendan Gallagher",2016-2017,Playoffs,MTL,R,6,1,2,3,-3,8,0.5,1,2,0,0,0,0,19,5.3,00:17:21,1041,24.2,0
8474581,"Jake Gardiner",2016-2017,Playoffs,TOR,D,6,1,2,3,2,4,0.5,0,0,0,0,0,0,9,11.1,00:28:38,1718,37.7,0
8476346,"Johnny Gaudreau",2016-2017,Playoffs,CGY,L,4,0,2,2,-4,0,0.5,0,2,0,0,0,0,8,0,00:19:51,1191,22.8,0
8477919,"Frederick Gaudreau",2016-2017,Playoffs,NSH,C,8,3,0,3,2,0,0.38,0,0,0,0,2,0,7,42.9,00:11:29,689,17.6,47.5
8470612,"Ryan Getzlaf",2016-2017,Playoffs,ANA,C,17,8,11,19,7,8,1.12,3,4,0,0,1,0,53,15.1,00:24:10,1450,30.4,53.2
8470966,"Mark Giordano",2016-2017,Playoffs,CGY,D,4,0,1,1,-2,2,0.25,0,1,0,0,0,0,6,0,00:25:30,1530,30.8,0
8471958,"Dan Girardi",2016-2017,Playoffs,NYR,D,12,0,2,2,-1,2,0.17,0,0,0,0,0,0,16,0,00:22:06,1326,32.5,0
8470854,"Tanner Glass",2016-2017,Playoffs,NYR,L,7,1,3,4,-1,7,0.57,0,0,0,0,1,0,5,20,00:09:52,592,16.6,0
8473546,"Michael Grabner",2016-2017,Playoffs,NYR,R,12,4,2,6,4,0,0.5,0,0,1,1,1,0,26,15.4,00:14:01,841,24.2,0
8475798,"Mikael Granlund",2016-2017,Playoffs,MIN,C,5,0,2,2,0,2,0.4,0,1,0,0,0,0,10,0,00:20:32,1232,28.8,0
8473468,"Eric Gryba",2016-2017,Playoffs,EDM,D,3,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,00:14:08,848,19.3,0
8477404,"Jake Guentzel",2016-2017,Playoffs,PIT,C,25,13,8,21,1,10,0.84,1,3,1,1,5,1,52,25,00:17:29,1049,24.5,0
8474125,"Carl Gunnarsson",2016-2017,Playoffs,STL,D,11,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,00:11:52,712,20.4,0
8474176,"Carl Hagelin",2016-2017,Playoffs,PIT,L,15,2,0,2,-2,19,0.13,0,0,0,0,0,0,20,10,00:12:08,728,19.5,0
8468493,"Ron Hainsey",2016-2017,Playoffs,PIT,D,25,2,6,8,5,6,0.32,0,0,0,0,0,0,29,6.9,00:21:06,1266,29.9,0
8475878,"Freddie Hamilton",2016-2017,Playoffs,CGY,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:06:40,400,10,0
8476462,"Dougie Hamilton",2016-2017,Playoffs,CGY,D,4,0,1,1,-3,8,0.25,0,0,0,0,0,0,10,0,00:22:16,1336,28.8,0
8471498,"Jannik Hansen",2016-2017,Playoffs,SJS,R,6,0,1,1,0,0,0.17,0,0,0,0,0,0,10,0,00:15:41,941,24.3,0
8471691,"Martin Hanzal",2016-2017,Playoffs,MIN,C,5,1,0,1,-2,0,0.2,0,0,0,0,0,0,10,10,00:18:44,1124,26.6,57.3
8477433,"Ben Harpur",2016-2017,Playoffs,OTT,D,9,0,2,2,-3,4,0.22,0,0,0,0,0,0,8,0,00:18:28,1108,27.1,0
8476449,"Scott Harrington",2016-2017,Playoffs,CBJ,D,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,00:12:27,747,18.7,0
