id,PlayerName,DraftAge_norm,country_group,Height_norm,Weight_norm,Position,DraftYear,Overall,CSS_rank_norm,rs_GP_norm,rs_G_norm,rs_A_norm,rs_P_norm,rs_PIM_norm,rs_PlusMinus_norm,po_GP_norm,po_G_norm,po_A_norm,po_P_norm,po_PIM_norm,sum_7yr_GP,sum_7yr_TOI,GP_greater_than_0
58431,"Bryan Hamm",0,CAN,0.7857142857142857,0.8269230769230769,D,2002,210,0.5666666666666667,0.43333333333333335,0.0136986301369863,0.00980392156862745,0.012658227848101266,0.2651356993736952,0.568,0.13333333333333333,0,0,0,0.016666666666666666,0,0,no
58464,"Konstantin Baranov",0.14285714285714285,EURO,0.2857142857142857,0.23076923076923078,R,2002,126,0.5666666666666667,0.34444444444444444,0.0410958904109589,0.058823529411764705,0.056962025316455694,0.054279749478079335,0.616,0.1,0,0.07692307692307693,0.043478260869565216,0,0,0,no
58469,"Marcus Smith",0.07142857142857142,CAN,0.42857142857142855,0.27884615384615385,D,2002,249,0.5666666666666667,0.7222222222222222,0.0821917808219178,0.24509803921568626,0.1962025316455696,0.1315240083507307,0.712,0.13333333333333333,0.047619047619047616,0,0.021739130434782608,0.06666666666666667,0,0,no
58471,"Francois Caron",0,CAN,0.5714285714285714,0.4423076923076923,D,2002,261,0.4,0.7555555555555555,0.0410958904109589,0.16666666666666666,0.12658227848101267,0.20668058455114824,0.288,0,0,0,0,0,0,0,no
58479,"Alexei Stonkus",0,EURO,0.35714285714285715,0.2980769230769231,D,2002,189,0.13333333333333333,0.6111111111111112,0.0684931506849315,0.06862745098039216,0.0759493670886076,0.10855949895615867,0.448,0,0,0,0,0,0,0,no
58592,"Brent Maclellan",0,CAN,0.5714285714285714,0.6346153846153846,D,2001,104,0.2714285714285714,0.6888888888888889,0.0958904109589041,0.18627450980392157,0.16455696202531644,0.3235908141962422,0.28,0.36666666666666664,0,0,0,0.3416666666666667,0,0,no
58597,"Igor Valeyev",0.14285714285714285,EURO,0.35714285714285715,0.5961538461538461,L,2001,122,0.8333333333333334,0.6888888888888889,0.2328767123287671,0.5980392156862745,0.4936708860759494,0.3653444676409186,0.584,0.23333333333333334,0,0.07692307692307693,0.043478260869565216,0.2,0,0,no
58785,"Jaroslav Sklenar",0.07142857142857142,EURO,0.42857142857142855,0.10576923076923077,R,2001,183,0.3047619047619048,0.5111111111111111,0.1917808219178082,0.14705882352941177,0.18354430379746836,0.054279749478079335,0.472,0,0,0,0,0,0,0,no
59113,"Brett Scheffelmaier",0.14285714285714285,CAN,0.7142857142857143,0.6346153846153846,D,2001,190,0.8333333333333334,0.6888888888888889,0.0410958904109589,0.09803921568627451,0.08227848101265822,0.5824634655532359,0.552,0,0,0,0,0,0,0,no
59114,"James Massen",0.07142857142857142,USA,0.5,0.5480769230769231,R,2001,194,0.29523809523809524,0.6222222222222222,0.5068493150684932,0.37254901960784315,0.47468354430379744,0.11691022964509394,0.552,0.26666666666666666,0.2857142857142857,0.07692307692307693,0.17391304347826086,0.03333333333333333,0,0,no
59115,"Colin Fitzrandolph",0.07142857142857142,USA,0.5714285714285714,0.5096153846153846,L,2001,201,0.8238095238095238,0,0,0,0,0,0.552,0,0,0,0,0,0,0,no
59117,"Joe Campbell",0.07142857142857142,USA,0.6428571428571429,0.4230769230769231,D,2001,233,0.4,0.6222222222222222,0.0958904109589041,0.10784313725490197,0.11392405063291139,0.11064718162839249,0.552,0.1,0,0.038461538461538464,0.021739130434782608,0.03333333333333333,0,0,no
59119,"Yevgeni Gamalei",0.07142857142857142,EURO,0.6428571428571429,0.3557692307692308,D,2001,257,0.8333333333333334,0.044444444444444446,0,0,0,0,0.552,0.13333333333333333,0,0,0,0.03333333333333333,0,0,no
59120,"Dale Sullivan",0,CAN,0.2857142857142857,0.08653846153846154,R,2001,265,0.6285714285714286,0.8,0.1095890410958904,0.13725490196078433,0.13924050632911392,0.06471816283924843,0.416,0.16666666666666666,0.09523809523809523,0.038461538461538464,0.06521739130434782,0,0,0,no
59121,"Peter Reynolds",0.14285714285714285,CAN,0.5,0.27884615384615385,D,2001,274,0.8333333333333334,0.6666666666666666,0.0273972602739726,0.2647058823529412,0.18354430379746836,0.17745302713987474,0.416,0.16666666666666666,0,0.038461538461538464,0.021739130434782608,0.058333333333333334,0,0,no
59127,"Dmitri Bezrukov",0.42857142857142855,EURO,0.5714285714285714,0.33653846153846156,R,2001,259,0.8333333333333334,0.3888888888888889,0.0958904109589041,0.09803921568627451,0.10759493670886076,0.1127348643006263,0.552,0.13333333333333333,0,0.07692307692307693,0.043478260869565216,0.016666666666666666,0,0,no
59303,"Derek Krestanovic",0.07142857142857142,CAN,0.42857142857142855,0.14423076923076922,C,2002,92,0.5666666666666667,0.7,0.2054794520547945,0.3235294117647059,0.3037974683544304,0.1941544885177453,0.68,0.4,0.3333333333333333,0.15384615384615385,0.2391304347826087,0.13333333333333333,0,0,no
59304,"Sergei Shemetov",0,EURO,0.42857142857142855,0.3557692307692308,L,2002,258,0.19047619047619047,0.4777777777777778,0.0821917808219178,0.0784313725490196,0.08860759493670886,0.15866388308977036,0.52,0,0,0,0,0,0,0,no
59476,"Vladimir Sapozhnikov",0,EURO,0.5,0.46153846153846156,D,2000,58,0.10952380952380952,0.044444444444444446,0,0,0,0.012526096033402923,0.552,0,0,0,0,0,0,0,no
59477,"Robert Fried",0.07142857142857142,USA,0.5714285714285714,0.49038461538461536,R,2000,77,0.2857142857142857,0,0,0,0,0,0.552,0,0,0,0,0,0,0,no
60236,"Chris Hartsburg",0.07142857142857142,USA,0.35714285714285715,0.38461538461538464,C,1999,214,0.5142857142857142,0.37777777777777777,0.0821917808219178,0.0392156862745098,0.06329113924050633,0.12526096033402923,0.552,0,0,0,0,0,0,0,no
